TF,Target,Mode,PMID,Tf_age,Tg_age
VDR,ASAP2,Unknown,23999061,Opisthokonta,Vertebrata
VDR,BGLAP,Unknown,20227497,Opisthokonta,Vertebrata
VDR,BHLHE40,Unknown,23220548,Opisthokonta,Eumetazoa
VDR,CALB1,Activation,1317496,Opisthokonta,Eumetazoa
VDR,CAMP,Unknown,15985530,Opisthokonta,Vertebrata
VDR,CD14,Activation,16402404,Opisthokonta,Hominidae
VDR,CDH1,Activation,22213313,Opisthokonta,Hominidae
VDR,CDKN1A,Unknown,23087083,Opisthokonta,Vertebrata
VDR,CDKN1B,Activation,16518840,Opisthokonta,Vertebrata
VDR,CST5,Activation,19662683,Opisthokonta,Vertebrata
VDR,CXCL8,Activation,9431991,Opisthokonta,Vertebrata
VDR,CXCL8,Unknown,24250750,Opisthokonta,Eukaryota
VDR,CYP1A1,Unknown,22837390,Opisthokonta,Vertebrata
VDR,CYP24A1,Activation,23463632,Opisthokonta,Eukaryota
VDR,CYP24A1,Repression,9687155,Opisthokonta,Eukaryota
VDR,CYP24A1,Unknown,19244278;19429444;21763285,Opisthokonta,Eukaryota
VDR,CYP3A4,Unknown,11723248,Opisthokonta,Vertebrata
VDR,CYP3A4,Activation,12147248;19712670,Opisthokonta,Vertebrata
VDR,CYP3A4,Unknown,11991950;15205382;15358113;18400206;22939842,Opisthokonta,Opisthokonta
VDR,CYP3A5,Unknown,22939842,Opisthokonta,Opisthokonta
VDR,CYP3A7,Unknown,15358113,Opisthokonta,Opisthokonta
VDR,CYP7A1,Repression,19106115;20371703,Opisthokonta,Opisthokonta
VDR,DDIT4,Unknown,21123297,Opisthokonta,Vertebrata
VDR,DKK4,Repression,18408752,Opisthokonta,Eumetazoa
VDR,EGFR,Repression,16087726,Opisthokonta,Eumetazoa
VDR,EGFR,Unknown,15218361,Opisthokonta,Vertebrata
VDR,ERBB2,Unknown,10765127,Opisthokonta,Opisthokonta
VDR,FOXP3,Unknown,22529297,Opisthokonta,Vertebrata
VDR,HLA-DRB1,Unknown,19956544,Opisthokonta,Opisthokonta
VDR,HOXA10,Activation,15905361,Opisthokonta,Opisthokonta
VDR,IGFBP3,Repression,23770368,Opisthokonta,Hominidae
VDR,IGFBP3,Unknown,14963110,Opisthokonta,> Eukaryota
VDR,IL10,Repression,20691220,Opisthokonta,Opisthokonta
VDR,IL12B,Repression,21310195,Opisthokonta,Eukaryota
VDR,IL2,Repression,7565732,Opisthokonta,Opisthokonta
VDR,IL6,Repression,11050002,Opisthokonta,Vertebrata
VDR,NCOR1,Activation,23098689,Opisthokonta,Vertebrata
VDR,PHB,Unknown,16849588;17207617,Opisthokonta,Mammalia
VDR,PLD1,Unknown,17433303,Opisthokonta,Vertebrata
VDR,PODXL,Unknown,23548800,Opisthokonta,Vertebrata
VDR,PRL,Unknown,10406465,Opisthokonta,Vertebrata
VDR,PTH,Repression,17095575;7489414,Opisthokonta,Eukaryota
VDR,SKP2,Repression,16883603,Opisthokonta,Eukaryota
VDR,TLR10,Unknown,24373795,Opisthokonta,Eumetazoa
VDR,TNFRSF21,Activation,12520529,Opisthokonta,Opisthokonta
VDR,TPT1,Activation,19815065,Opisthokonta,Vertebrata
VDR,TRPV6,Unknown,17293108;20227497;22563729,Opisthokonta,Vertebrata
VDR,UCP1,Unknown,23906633,Opisthokonta,Vertebrata
VEZF1,IL3,Activation,8035792,Opisthokonta,Eumetazoa
VHL,ANGPT2,Repression,12434420,Opisthokonta,> Eukaryota
VHL,AR,Activation,23961993,Opisthokonta,Hominidae
VHL,CA12,Unknown,9770531,Opisthokonta,Vertebrata
VHL,CA9,Unknown,15754010,Opisthokonta,Eumetazoa
VHL,CCND1,Unknown,19238077,Opisthokonta,Eumetazoa
VHL,CDKN1B,Activation,10778984,Opisthokonta,Hominidae
VHL,CDKN1C,Activation,15824735,Opisthokonta,Vertebrata
VHL,COL4A2,Unknown,17700531,Opisthokonta,Opisthokonta
VHL,CXCR4,Repression,13679920,Opisthokonta,Opisthokonta
VHL,DAB2,Activation,15824735,Opisthokonta,> Eukaryota
VHL,HIF1A,Repression,11987242,Opisthokonta,Vertebrata
VHL,HIF1A,Unknown,11727931;19238077,Opisthokonta,Hominidae
VHL,IGF1R,Repression,17486080;19509240,Opisthokonta,Hominidae
VHL,KLF10,Unknown,18359287,Opisthokonta,Opisthokonta
VHL,NMU,Repression,21791076,Opisthokonta,Opisthokonta
VHL,SPARC,Activation,15824735,Opisthokonta,Opisthokonta
VHL,BHLHE40,Unknown,11278694,Opisthokonta,Vertebrata
VHL,TCF4,Unknown,16407833,Opisthokonta,Vertebrata
VHL,TFRC,Repression,15985433,Opisthokonta,Vertebrata
VHL,TP53,Unknown,22071692,Opisthokonta,Vertebrata
VHL,VEGFA,Activation,10804089;7533661;8625303,Opisthokonta,Opisthokonta
VHL,VEGFA,Repression,10581162;12539169;12912922;8855222;9370235,Opisthokonta,Vertebrata
VHL,VEGFA,Unknown,10189987;19801654;9572397;9689663,Opisthokonta,Mammalia
WDR5,MYC,Unknown,24782528,Opisthokonta,Mammalia
WHSC1,AR,Unknown,19481544,Opisthokonta,Opisthokonta
WHSC1,ID1,Unknown,16115125,Opisthokonta,Primates
WT1,ABCB1,Unknown,10392899;10860921,Opisthokonta,Hominidae
WT1,AMH,Activation,11097782,Opisthokonta,Eumetazoa
WT1,AR,Repression,11299720,Opisthokonta,Hominidae
WT1,BCL2,Unknown,12644474,Opisthokonta,Hominidae
WT1,CAMP,Repression,12213901,Opisthokonta,Vertebrata
WT1,CCNE1,Repression,11919196,Opisthokonta,Vertebrata
WT1,CD14,Activation,9484784,Opisthokonta,Vertebrata
WT1,ADGRE5,Activation,22313360,Opisthokonta,Opisthokonta
WT1,CDC73,Repression,24257751,Opisthokonta,Opisthokonta
WT1,CDH1,Repression,23298185;23945386,Opisthokonta,Opisthokonta
WT1,CDKN1A,Unknown,18202757,Opisthokonta,Eumetazoa
WT1,CIAO1,Repression,9556563,Opisthokonta,Hominidae
WT1,CKM,Activation,8389468,Opisthokonta,Opisthokonta
WT1,CTCF,Unknown,24534946,Opisthokonta,Vertebrata
WT1,CTGF,Unknown,10973960,Opisthokonta,Vertebrata
WT1,CX3CL1,Unknown,17430890,Opisthokonta,Eumetazoa
WT1,CXXC5,Activation,20220130,Opisthokonta,Vertebrata
WT1,CYP19A1,Repression,12213901,Opisthokonta,Vertebrata
WT1,DNMT3A,Activation,23042785,Opisthokonta,Vertebrata
WT1,EGFR,Repression,9291179,Opisthokonta,Hominidae
WT1,EREG,Unknown,17430890,Opisthokonta,Hominidae
WT1,ETS1,Activation,18212735;20842112,Opisthokonta,Hominidae
WT1,HBEGF,Activation,22641673,Opisthokonta,Hominidae
WT1,HBEGF,Unknown,17430890,Opisthokonta,Hominidae
WT1,HOXA10,Unknown,23888944,Opisthokonta,Hominidae
WT1,IGF1,Repression,9076342,Opisthokonta,Hominidae
WT1,IGF1R,Repression,10499530;12444079,Opisthokonta,Vertebrata
WT1,IGF1R,Unknown,11001824;15345673,Opisthokonta,Hominidae
WT1,IGF2,Repression,1323141;7535092;8634146,Opisthokonta,Hominidae
WT1,IGF2,Unknown,10606246,Opisthokonta,Hominidae
WT1,IL2RB,Unknown,11960373,Opisthokonta,Hominidae
WT1,IRF8,Repression,20237505,Opisthokonta,Hominidae
WT1,ITGAX,Activation,9484784,Opisthokonta,Hominidae
WT1,JUN,Activation,20842112,Opisthokonta,Hominidae
WT1,JUNB,Unknown,17430890,Opisthokonta,Opisthokonta
WT1,KLK3,Unknown,18631392,Opisthokonta,Opisthokonta
WT1,MYB,Repression,7559553,Opisthokonta,Eumetazoa
WT1,MYC,Repression,17634147,Opisthokonta,Eumetazoa
WT1,MYC,Unknown,15286719,Opisthokonta,Eumetazoa
WT1,MYCN,Repression,10470095,Opisthokonta,Vertebrata
WT1,NDRG2,Activation,17688410,Opisthokonta,Eukaryota
WT1,NOV,Unknown,11502835,Opisthokonta,Opisthokonta
WT1,NPHS1,Unknown,15504938;23768159,Opisthokonta,Hominidae
WT1,NR5A1,Unknown,12130543,Opisthokonta,Eukaryota
WT1,ODC1,Activation,8604351,,Vertebrata
WT1,PAX2,Repression,9738017;9916932,Opisthokonta,Vertebrata
WT1,PDGFA,Repression,1429549;7535092,Opisthokonta,Mammalia
WT1,PDGFA,Unknown,8415628,Opisthokonta,Primates
WT1,PODXL,Activation,15155752,Opisthokonta,Hominidae
WT1,SMAD3,Activation,20842112,Opisthokonta,Eukaryota
WT1,SNAI2,Unknown,17430890,Opisthokonta,Opisthokonta
WT1,SRY,Activation,11278460,Opisthokonta,Eukaryota
WT1,STIM1,Repression,20123987,Opisthokonta,Eumetazoa
WT1,TBXA2R,Repression,19067769,Opisthokonta,Eumetazoa
WT1,TERT,Repression,18754863;20842112,Opisthokonta,Eumetazoa
WT1,THBS1,Activation,15542786,Opisthokonta,Eumetazoa
WT1,THBS1,Repression,15618543,Opisthokonta,Eumetazoa
WT1,U2AF2,Unknown,9784496,Opisthokonta,Opisthokonta
WT1,UBE2I,Repression,8798754,Opisthokonta,Opisthokonta
WT1,VDR,Activation,23362234,Eukaryota,Eukaryota
WT1,VDR,Unknown,11050081;11773605,Eukaryota,Vertebrata
WT1,VEGFA,Activation,20871039,Eukaryota,Eumetazoa
WT1,VEGFA,Unknown,16572586;17127464,Opisthokonta,Eukaryota
WT1,VEGFB,Unknown,17127464,Opisthokonta,Vertebrata
WT1,WTAP,Unknown,17095724,Opisthokonta,Vertebrata
WWP1,ERBB4,Repression,19561640,Opisthokonta,Vertebrata
WWP1,SPART,Unknown,19307600,Opisthokonta,Mammalia
WWP1,TGFBR1,Repression,15221015,Opisthokonta,Vertebrata
WWTR1,ASNS,Repression,22470139,Opisthokonta,Vertebrata
WWTR1,BAK1,Activation,22470139,Opisthokonta,Vertebrata
WWTR1,BAX,Activation,22470139,Opisthokonta,> Eukaryota
WWTR1,IGFBP1,Unknown,20164440,Vertebrata,Vertebrata
WWTR1,LTBR,Activation,22470139,Vertebrata,Opisthokonta
WWTR1,SMAD3,Activation,22470139,Vertebrata,
XBP1,CCL2,Unknown,16931790,Vertebrata,Eukaryota
XBP1,CXCL8,Unknown,16931790,Vertebrata,Eukaryota
XBP1,DDIT3,Unknown,17455323,Vertebrata,Mammalia
XBP1,EDEM2,Unknown,15579471,Vertebrata,Vertebrata
XBP1,ERN1,Unknown,20513357,Vertebrata,Vertebrata
XBP1,ERP29,Repression,19265690,Vertebrata,Eukaryota
XBP1,ESR1,Activation,15882996,Vertebrata,> Eukaryota
XBP1,GAD1,Unknown,18335162,Mammalia,Eumetazoa
XBP1,HSPA1A,Unknown,17404501,Opisthokonta,Vertebrata
XBP1,HSPA5,Activation,14718536;20170659,Opisthokonta,Opisthokonta
XBP1,HSPA5,Unknown,12713871,Opisthokonta,Vertebrata
XBP1,IL6,Unknown,16931790,Opisthokonta,Eumetazoa
XBP1,NOS2,Unknown,20637858,Eumetazoa,Eukaryota
XBP1,NPPB,Activation,20170659,Vertebrata,> Eukaryota
XBP1,PRNP,Unknown,23737521,Vertebrata,Vertebrata
XBP1,PTGER4,Unknown,23300802,Vertebrata,Eukaryota
XBP1,SOD2,Unknown,17192397,Vertebrata,Primates
XBP1,VEGFA,Unknown,20824063,Vertebrata,Vertebrata
XBP1,WFS1,Unknown,16539657,Eukaryota,Vertebrata
XBP1,ZHX2,Unknown,22078940,Eukaryota,Vertebrata
XPC,CASP2,Repression,22174370,Eukaryota,Vertebrata
XPC,CPD,Unknown,12713809,Eukaryota,Vertebrata
XPC,KIN,Activation,12525703,Eukaryota,Vertebrata
XPC,RNF111,Repression,23751493,Primates,Mammalia
XRCC5,CD40,Unknown,17031478,Primates,Eukaryota
XRCC5,ERBB2,Unknown,22899247,Primates,Eumetazoa
XRCC5,ETS1,Repression,19836356,Primates,Eumetazoa
XRCC6,CD40,Unknown,17031478,Primates,Primates
XRCC6,ERBB2,Unknown,22899247,Primates,Eumetazoa
YBX1,ABCB1,Activation,10644769,Primates,Vertebrata
YBX1,ABCB1,Repression,17072343,Primates,Hominidae
YBX1,ABCB1,Unknown,18234965,Primates,Hominidae
YBX1,AGT,Activation,11829142,Primates,Hominidae
YBX1,ANAPC4,Repression,20596676,Primates,Hominidae
YBX1,AR,Unknown,21652770,Primates,Hominidae
YBX1,CCNB1,Repression,20596676,Primates,Hominidae
YBX1,CCNC,Repression,20596676,Primates,Vertebrata
YBX1,CDC20,Repression,20596676,Primates,Vertebrata
YBX1,CDH1,Activation,17072343,Primates,Vertebrata
YBX1,CDKN3,Activation,20596676,Primates,Eukaryota
YBX1,CKS2,Repression,20596676,Primates,Hominidae
YBX1,CXCR4,Activation,17072343,Primates,Eukaryota
YBX1,E2F1,Unknown,22205655,Primates,Eumetazoa
YBX1,EGFR,Activation,17875215;19648825,Primates,Vertebrata
YBX1,ERBB2,Activation,19648825,Primates,Vertebrata
YBX1,ERBB2,Unknown,20838384,Primates,Vertebrata
YBX1,ERBB3,Activation,19648825,Primates,Vertebrata
YBX1,FAS,Repression,10903433,Primates,Eumetazoa
YBX1,KPNA2,Repression,20596676,Primates,Vertebrata
YBX1,MET,Activation,19648825,Primates,Vertebrata
YBX1,MIA,Unknown,23672612,Primates,Vertebrata
YBX1,MMP13,Repression,17822788,Primates,Vertebrata
YBX1,MMP2,Unknown,10589685,Primates,Vertebrata
YBX1,MNAT1,Repression,20596676,Primates,Vertebrata
YBX1,MYCN,Activation,17072343,Primates,Eukaryota
YBX1,RAD9A,Activation,20596676,Primates,Vertebrata
YBX1,RBBP8,Repression,20596676,Primates,Vertebrata
YBX1,SKP2,Repression,20596676,Primates,Vertebrata
YBX1,SLC6A4,Unknown,15229244;17360901;23765727,Primates,Vertebrata
YBX1,SUMO1,Repression,20596676,Primates,Vertebrata
YBX1,TOP2A,Unknown,10597187,Primates,Vertebrata
YBX1,TYMS,Repression,17072343,Hominidae,Vertebrata
YEATS4,TP53,Repression,18214854,Hominidae,Vertebrata
YY1,ACTC1,Repression,9171244,Hominidae,Eukaryota
YY1,ADORA2A,Unknown,20666933,Hominidae,Vertebrata
YY1,APC,Repression,22907428,Hominidae,Eumetazoa
YY1,APH1A,Activation,21443683,Hominidae,Vertebrata
YY1,ATP2C1,Activation,15955096,Hominidae,Vertebrata
YY1,BDKRB1,Unknown,15705059,Hominidae,Eumetazoa
YY1,BRCA1,Unknown,21666725,Hominidae,Vertebrata
YY1,CBX5,Unknown,19566924,Hominidae,Vertebrata
YY1,CCL13,Unknown,12805085,Hominidae,Vertebrata
YY1,CCR5,Repression,12571248;15737629,Hominidae,Opisthokonta
YY1,CETP,Unknown,10393213,Hominidae,Mammalia
YY1,CFTR,Activation,10652351;20309604,Hominidae,Opisthokonta
YY1,CFTR,Unknown,16170155;23560079,Hominidae,Vertebrata
YY1,COL1A2,Unknown,8910550,Hominidae,Vertebrata
YY1,COX6A1,Unknown,10773445,Hominidae,Vertebrata
YY1,COX7C,Activation,9092564,Hominidae,Vertebrata
YY1,CREBBP,Repression,21852380,Hominidae,Vertebrata
YY1,CREBBP,Unknown,9238849,Hominidae,Eumetazoa
YY1,CTCF,Activation,9756895,Hominidae,
YY1,CXCR4,Repression,10229837;11145693;12571248;15737629;15805285;20068066,Hominidae,Vertebrata
YY1,CXCR4,Unknown,14563373,Hominidae,Vertebrata
YY1,CYP3A5,Unknown,22292071,Hominidae,Vertebrata
YY1,DBH,Activation,8753872,Hominidae,Hominidae
YY1,DEK,Unknown,12483538,Hominidae,Eukaryota
YY1,DNAJB4,Activation,15782117;21345358,Hominidae,> Eukaryota
YY1,EGFR,Activation,22580610,Hominidae,Vertebrata
YY1,EPAS1,Repression,19483472,Hominidae,Hominidae
YY1,ERBB2,Activation,19435870,Hominidae,Hominidae
YY1,ERBB2,Unknown,15870067;18218085,Hominidae,Hominidae
YY1,ERCC5,Activation,17893230,Hominidae,Hominidae
YY1,FAS,Repression,16784892;17530016,Hominidae,Hominidae
YY1,FCER1A,Activation,11971001,Hominidae,Hominidae
YY1,FCGR2B,Unknown,15153544,Hominidae,Hominidae
YY1,FCGR3B,Unknown,15153544,Hominidae,Opisthokonta
YY1,FDPS,Unknown,10318878,Hominidae,Eukaryota
YY1,FMO3,Unknown,17786630,Hominidae,Vertebrata
YY1,GBP1,Unknown,22162832,Hominidae,Hominidae
YY1,GDAP1,Activation,19720140,Hominidae,Eumetazoa
YY1,GNAS,Unknown,18458536,Hominidae,Hominidae
YY1,HAS2,Repression,21795679,Hominidae,Hominidae
YY1,HBE1,Unknown,9662337,Hominidae,Hominidae
YY1,HCFC1,Unknown,23000143,Hominidae,Hominidae
YY1,HDAC1,Unknown,11532945,Hominidae,Hominidae
YY1,HDAC2,Unknown,11532945,Hominidae,Hominidae
YY1,HDAC3,Unknown,19279113,Hominidae,Opisthokonta
YY1,HIF1A,Unknown,20660740,Hominidae,Hominidae
YY1,HLA-DRA,Unknown,11533238;19252299,Hominidae,Vertebrata
YY1,HOXB13,Repression,19013255,Hominidae,Vertebrata
YY1,HOXB7,Unknown,12697323,Hominidae,Eumetazoa
YY1,HSD3B2,Activation,15291746,Hominidae,Vertebrata
YY1,HSPA5,Activation,15899857,Hominidae,Vertebrata
YY1,IFNB1,Unknown,22065573,Hominidae,Vertebrata
YY1,IFNG,Activation,8756632,Eumetazoa,Mammalia
YY1,IFNG,Repression,8756632,Vertebrata,Hominidae
YY1,IFNG,Unknown,12836278,Eumetazoa,Amniota
YY1,IL1B,Unknown,22467534,Eumetazoa,Hominidae
YY1,IL4,Activation,11687571,Eumetazoa,Vertebrata
YY1,IL5,Activation,10518827,Eumetazoa,Vertebrata
YY1,IL5,Unknown,17270283,Eumetazoa,Opisthokonta
YY1,INO80,Unknown,17721549,> Eukaryota,Opisthokonta
YY1,IRF7,Unknown,22065573,> Eukaryota,Vertebrata
YY1,IVL,Unknown,8550612,Hominidae,Eumetazoa
YY1,KIR3DL1,Unknown,23328843,Eumetazoa,Hominidae
YY1,LDLR,Unknown,10318878,Opisthokonta,Hominidae
YY1,LRIG2,Unknown,22721266,Opisthokonta,Vertebrata
YY1,LSS,Unknown,17925399,Opisthokonta,Opisthokonta
YY1,MUC4,Repression,23813057,Opisthokonta,Vertebrata
YY1,MYC,Activation,18490439,Opisthokonta,Opisthokonta
YY1,MYC,Repression,19279113,Opisthokonta,Vertebrata
YY1,MYC,Unknown,10528225;17434929;9797456,Opisthokonta,Eukaryota
YY1,NF1,Activation,15763658,Opisthokonta,Opisthokonta
YY1,NOS2,Unknown,20430007,Opisthokonta,Mammalia
YY1,NR3C1,Unknown,10030686,Opisthokonta,Vertebrata
YY1,OPRM1,Unknown,17990281,Opisthokonta,Primates
YY1,PARP1,Unknown,9367892,Opisthokonta,Hominidae
YY1,PCNA,Activation,16099430,Opisthokonta,Vertebrata
YY1,PCNA,Unknown,7479004,Opisthokonta,Opisthokonta
YY1,PDIA6,Repression,1330541,Opisthokonta,Vertebrata
YY1,PEG3,Unknown,18458536,Opisthokonta,
YY1,POSTN,Repression,21839814,Opisthokonta,Eukaryota
YY1,PRDM2,Activation,18488713,Opisthokonta,Hominidae
YY1,SAP30,Unknown,12788099,Opisthokonta,Opisthokonta
YY1,SLC26A3,Unknown,17761837,Opisthokonta,Eumetazoa
YY1,SMAD7,Unknown,24369345,Opisthokonta,Vertebrata
YY1,SNRPN,Unknown,16116039,Opisthokonta,Opisthokonta
YY1,STAR,Unknown,22253417,Opisthokonta,Eumetazoa
YY1,SURF1,Activation,10858544;7607503,Opisthokonta,> Eukaryota
YY1,SURF1,Unknown,9278494,Opisthokonta,Vertebrata
YY1,SURF2,Activation,10858544;7607503,Opisthokonta,Vertebrata
YY1,TDO2,Unknown,10580097,Opisthokonta,Vertebrata
YY1,TF,Unknown,8548503,Opisthokonta,Vertebrata
YY1,TFAP2A,Activation,18218085,Opisthokonta,Eukaryota
YY1,TFRC,Unknown,19437620,Opisthokonta,Vertebrata
YY1,TNFRSF10B,Activation,17431117,Opisthokonta,Opisthokonta
YY1,TNFRSF10B,Repression,17431117;17530016;18778787,Opisthokonta,Vertebrata
YY1,TOP3A,Activation,9748294,Opisthokonta,Vertebrata
YY1,TP53,Activation,10634504;8816507,Opisthokonta,Vertebrata
YY1,TP53,Repression,10787423,Opisthokonta,Hominidae
YY1,TP53,Unknown,10505791,Opisthokonta,Hominidae
YY1,TP73,Activation,17980704,Opisthokonta,Hominidae
YY1,TSIX,Unknown,18458536,Opisthokonta,Hominidae
YY1,VEGFB,Activation,20660740,Opisthokonta,Hominidae
YY1,VWF,Unknown,11522021,Opisthokonta,Hominidae
YY1,WDFY4,Unknown,22972472,Opisthokonta,Vertebrata
YY1,ZNF175,Activation,19034670,Opisthokonta,Eumetazoa
ZBTB14,FHL2,Activation,21540083,Opisthokonta,Vertebrata
ZBTB16,BCL2,Repression,14769944,Opisthokonta,Vertebrata
ZBTB16,BID,Repression,20731660,Opisthokonta,Vertebrata
ZBTB16,CCNA2,Repression,20731660,Opisthokonta,Hominidae
ZBTB16,CCNA2,Unknown,14527952,Opisthokonta,Vertebrata
ZBTB16,CEBPA,Unknown,19723763,Opisthokonta,Vertebrata
ZBTB16,CRABP1,Activation,18000064,Opisthokonta,Vertebrata
ZBTB16,CXCR4,Activation,18568019,Opisthokonta,Eumetazoa
ZBTB16,GFI1,Unknown,19723763,Opisthokonta,> Eukaryota
ZBTB16,ID2,Unknown,19723763,Opisthokonta,Hominidae
ZBTB16,LEF1,Unknown,19723763,Opisthokonta,Vertebrata
ZBTB16,SOX9,Activation,21547890,Opisthokonta,Vertebrata
ZBTB17,CDKN1A,Repression,16142238,Opisthokonta,Opisthokonta
ZBTB17,CDKN1A,Unknown,22000024,Opisthokonta,Opisthokonta
ZBTB17,CDKN2B,Unknown,22000024,Opisthokonta,Opisthokonta
ZBTB2,ARF1,Repression,19380588,Opisthokonta,Vertebrata
ZBTB2,CDKN1A,Repression,19380588,Opisthokonta,Vertebrata
ZBTB2,MDM2,Activation,19380588,Opisthokonta,Mammalia
ZBTB2,TP53,Repression,19380588,Opisthokonta,Vertebrata
ZBTB5,CDKN1A,Repression,19491398,Opisthokonta,Hominidae
ZBTB7A,CDKN2A,Repression,17189472,Opisthokonta,Opisthokonta
ZBTB7A,FOS,Repression,17189472,Opisthokonta,Vertebrata
ZBTB7A,MYC,Repression,17189472,Opisthokonta,Opisthokonta
ZBTB7A,PFKP,Repression,25184678,Opisthokonta,Vertebrata
ZBTB7A,PKM,Repression,25184678,Opisthokonta,Eumetazoa
ZBTB7A,SLC2A3,Repression,25184678,Opisthokonta,Vertebrata
ZEB1,AR,Unknown,19921427;22391641,Opisthokonta,Vertebrata
ZEB1,BCL6,Repression,20175752,Opisthokonta,Vertebrata
ZEB1,CDH1,Activation,19839049,Opisthokonta,Vertebrata
ZEB1,CDH1,Repression,12161443;15311212;23743934,Opisthokonta,Vertebrata
ZEB1,CDH1,Unknown,22147512,Opisthokonta,Vertebrata
ZEB1,COL4A3,Unknown,22199242,Opisthokonta,Vertebrata
ZEB1,CXADR,Repression,10487759,Opisthokonta,Vertebrata
ZEB1,EPCAM,Repression,23667256,Vertebrata,Vertebrata
ZEB1,GRHL2,Repression,23814079,Vertebrata,Vertebrata
ZEB1,ITGB4,Unknown,20729552,Vertebrata,Eumetazoa
ZEB1,LAMC2,Unknown,20729552,Vertebrata,Vertebrata
ZEB1,MUC1,Repression,12161443,Vertebrata,Hominidae
ZEB1,PKP3,Repression,17391671,Vertebrata,Opisthokonta
ZEB1,POU5F1,Activation,23049906,Vertebrata,Vertebrata
ZEB1,SPRR1B,Activation,20042643,Vertebrata,Vertebrata
ZEB2,CDH1,Repression,11430829;20053763;20682777;22227038;23376074,Vertebrata,Vertebrata
ZEB2,CXADR,Repression,10487759,Vertebrata,Vertebrata
ZEB2,ITGA5,Activation,22227038,Vertebrata,Vertebrata
ZEB2,MEOX2,Repression,20516212,Vertebrata,Vertebrata
ZEB2,POU5F1,Activation,23049906,Vertebrata,Vertebrata
ZEB2,VIM,Activation,22227038,Vertebrata,Vertebrata
ZFHX3,AFP,Repression,14654895;15750593,Vertebrata,Vertebrata
ZFHX3,CDKN1A,Activation,14978340;15750593;20599712,Vertebrata,Opisthokonta
ZFHX3,MUC5AC,Repression,17330845,Vertebrata,Opisthokonta
ZFHX3,MYB,Repression,15750593,Vertebrata,Vertebrata
ZFP36,CXCL8,Repression,21593445,Vertebrata,Vertebrata
ZFP36,ELAVL1,Activation,15158469,Vertebrata,Vertebrata
ZFP36,HIF1A,Activation,19962963,Vertebrata,Vertebrata
ZFP36,HIF1A,Repression,19962963,Vertebrata,Opisthokonta
ZFP36,IL2,Repression,15634918,Vertebrata,Mammalia
ZFP36,IL6,Repression,21656745,Vertebrata,Opisthokonta
ZFP36,LATS2,Repression,20335167,Vertebrata,Opisthokonta
ZFP36,SERPINB2,Unknown,12578825,Vertebrata,Vertebrata
ZFP36,VEGFA,Repression,21507959;21656745,Vertebrata,Vertebrata
ZFP36L1,VEGFA,Repression,19801654,Vertebrata,Eumetazoa
ZHX2,AFP,Repression,23837980,Vertebrata,Eumetazoa
ZHX2,CCNA2,Repression,22406477,Vertebrata,Eumetazoa
ZHX2,CCNE1,Repression,22406477,Vertebrata,Primates
ZHX2,HNF1A,Unknown,18194454,Vertebrata,Vertebrata
ZIC1,BCL2L13,Activation,20713527,Vertebrata,Mammalia
ZIC1,EIF3M,Activation,20713527,Vertebrata,Eumetazoa
ZIC1,FAM57A,Activation,20713527,Vertebrata,Eumetazoa
ZIC1,JUND,Activation,20713527,Vertebrata,Eukaryota
ZIC2,SLC13A4,Unknown,23485456,Vertebrata,Vertebrata
ZIC2,TCF4,Repression,21908606,Vertebrata,Vertebrata
ZIC3,NPPA,Unknown,17468179,Vertebrata,Vertebrata
ZMYND11,IL6,Activation,19379743,Vertebrata,Mammalia
ZNF143,BUB1B,Activation,17478512,Vertebrata,Primates
ZNF143,ESCO2,Unknown,20116366,Vertebrata,Hominidae
ZNF143,PCYT1A,Activation,14702349,Vertebrata,> Eukaryota
ZNF143,TALDO1,Unknown,14702349,Vertebrata,Primates
ZNF148,ADORA2A,Unknown,20666933,Vertebrata,Eumetazoa
ZNF148,CDKN2A,Unknown,20230874,Vertebrata,Opisthokonta
ZNF148,CXCL5,Unknown,11559712,Vertebrata,Vertebrata
ZNF148,GAST,Activation,15613302,Vertebrata,Vertebrata
ZNF148,IRS2,Unknown,19875459,Vertebrata,Vertebrata
ZNF148,MMP3,Activation,15003528,Vertebrata,Vertebrata
ZNF148,ODC1,Unknown,10448078,Vertebrata,Hominidae
ZNF148,SOX18,Repression,18496767,Vertebrata,Hominidae
ZNF148,VIM,Repression,12771217;17663720,Vertebrata,Hominidae
ZNF148,VIM,Unknown,20230874,Vertebrata,Hominidae
ZNF160,TLR4,Repression,19846881,Vertebrata,Hominidae
ZNF175,NTF3,Activation,19247725,Hominidae,Hominidae
ZNF202,ABCA1,Repression,15922656,Eumetazoa,Hominidae
ZNF202,AMACR,Unknown,19148275,Eumetazoa,Opisthokonta
ZNF202,POMGNT1,Repression,22419172,Eumetazoa,Opisthokonta
ZNF217,CDH1,Repression,17130829,Eumetazoa,Mammalia
ZNF224,ALDOA,Repression,17900823,Eumetazoa,Opisthokonta
ZNF224,VDR,Activation,23362234,Eumetazoa,Vertebrata
ZNF239,RBP3,Repression,12409453,Eumetazoa,Hominidae
ZNF24,CCND1,Activation,22213192,Eumetazoa,Vertebrata
ZNF24,CTNNB1,Activation,24224020,Eumetazoa,Vertebrata
ZNF24,MSLN,Unknown,23025254,Eumetazoa,Opisthokonta
ZNF24,PDGFRB,Repression,20510677,Eumetazoa,Hominidae
