Gene_ID,cellular organisms,Eukaryota,Opisthokonta,Eumetazoa,Bilateria,Chordata,Euteleostomi,Tetrapoda,Amniota,Theria,Boreoeutheria,Euarchontoglires,Homininae,Homo
RSF1,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
MEN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
IFIT3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IRF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
SNIP1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
CXCL2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
MMP13,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
POU3F2,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
NEUROD1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
HBE1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
LMO2,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
HCK,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
PPARG,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
ETV4,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
SCNN1A,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
TFDP3,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
BTK,0.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
NHLH2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ILF2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
PML,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
HOXB4,0.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
APH1A,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
TIMP2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
FOXD1,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
REG4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
TLR10,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
SESN1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
LCK,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
LTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
SERBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
UHRF1BP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
USF2,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
KRT12,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
SND1,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
NDRG2,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
GATA4,0.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
SP4,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
ZFHX3,0.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
MKI67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
SMARCB1,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
PROM1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
APBB1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
TGIF1,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0
HDGF,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
PTGFR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
HSD3B1,3.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
MAF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
WFDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
P2RX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
SATB1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
TP53,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
GDF3,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
PLAA,0.0,6.0,10.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
UPF2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CD247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
FUBP3,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
MPO,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
GFER,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
FOXE1,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
CXCR2,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
USF1,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
GUSB,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
CARD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
NR0B1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
LTF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
ZEB1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
MYBL1,0.0,3.0,7.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
DUSP4,0.0,2.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ATF4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
CASP7,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
FXYD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
RASGRP3,0.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
NR2F2,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
MAT2B,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
ALOX15,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
IFNL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
FTH1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
SPRR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
MC1R,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
CES1,1.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
SLC22A3,2.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
NFIB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
TIMP3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
LGALS1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
DCK,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
ROS1,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
STAT4,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
DUSP10,0.0,2.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
MAP3K14,2.0,4.0,6.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
PITX1,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
SESN3,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
GCM1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
TICAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
MCM4,1.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
TSC22D3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
SH2D1A,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
CSF3R,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
TUBB3,0.0,6.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
CTSV,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
ZBTB16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
SLC5A1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
SUMO1,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
KDM2A,0.0,1.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
NKX2-5,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
TFAM,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
CSRP1,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
PECAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
MADCAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
NPSR1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
LXN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
NKX2-2,0.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
NCAM1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
HDAC3,3.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
CYP2E1,2.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
ETS2,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
SLA2,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
GSC2,0.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
NCOR1,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
ZBTB5,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
HDAC2,3.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
IGF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
FOSL1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
KLF8,0.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
MECP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
PARP1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
BCL2L1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
MXD4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
TFPI2,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
TNFSF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
FUT2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
RBL2,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
SPRR2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
MDM4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
ERBB4,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
ABCA3,16.0,3.0,6.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
CDH13,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
JARID2,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
HSPA5,18.0,6.0,7.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
MAP1LC3A,0.0,3.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
RPS3A,3.0,6.0,9.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
FOXD3,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
CD46,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
ZNF224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
UGT2B15,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
FMO3,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
SRF,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
LTBP1,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
SERPINB9,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
ACKR3,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
BAK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
ZBTB2,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
CABLES1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NRCAM,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
CD151,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
ITGAD,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
TAF5,0.0,6.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
TFAP2C,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
SCTR,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
STAT3,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
LTBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
CYP7B1,2.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
SNW1,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
TLX1,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
HIST2H2BE,0.0,4.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
HMGN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
TFDP1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
NR5A1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
MUC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SRPX2,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
IL1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
DEFA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
PPP1R3C,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
CD83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PADI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
TAGLN,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
FOXQ1,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
NT5E,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
AES,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
FLT1,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
NPY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
IL11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
LDLR,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
NR2E3,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
TNFRSF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
CDKN1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SHH,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
FABP7,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
ALDH1A2,6.0,3.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
NFE2L2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
ABCC6,17.0,3.0,7.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
MCM8,1.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
UGT2B17,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
MLL3,0.0,4.0,7.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
ANG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
KCNMA1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
UGCG,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
TOE1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
ZNF24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
TCF19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
SERPINB2,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
YEATS4,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
E2F3,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
HOXA9,0.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
CD1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
CREB5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
CD163,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
DEFA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
PTPRZ1,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0
HMGA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
STARD3,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
HOMER3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
SIRT1,12.0,4.0,5.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
RASSF1,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
ELMO3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
MSX1,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
HSD17B2,7.0,3.0,7.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
FABP5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
SFPQ,0.0,3.0,7.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
DHRS2,7.0,3.0,5.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
RUNX2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
VCAN,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
SP100,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
EVX1,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
E2F2,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
