TF,Target,Mode,PMID,Tf_age,Tg_age,Tg_age_int,TF_age_int,age_length,TF_ID,Target_ID
SNAI2,POU5F1,Activation,21567100,Eumetazoa,Eumetazoa,4,4,0,1558,5460
SNAI2,UBE2D3,Repression,21044962,Eumetazoa,Eukaryota,2,4,2,1558,7323
SNAI2,VDR,Repression,18485278;20138990,Eumetazoa,Eumetazoa,4,4,0,1558,7421
SND1,AGTR1,Activation,18603592,Eukaryota,Eumetazoa,4,2,2,27044,185
SNIP1,CCND1,Unknown,17260016,Eukaryota,Eukaryota,2,2,0,79753,7436
SNIP1,MYC,Unknown,17157259,Eukaryota,Opisthokonta,3,2,1,79753,4609
SNW1,HES1,Unknown,15546612,Eukaryota,Eumetazoa,4,2,2,22938,3280
SNW1,RARB,Unknown,19934264,Eukaryota,Eumetazoa,4,2,2,22938,5915
SNW1,VDR,Unknown,15225769,Eukaryota,Eumetazoa,4,2,2,22938,7421
SOX10,COL11A2,Activation,12783851,Eukaryota,Eumetazoa,4,2,2,6663,1302
SOX10,EDNRB,Unknown,16623715,Eukaryota,Eumetazoa,4,2,2,6663,1910
SOX10,GJB1,Activation,15470753,Eukaryota,Vertebrata,5,2,3,6663,2705
SOX10,GJB1,Repression,16494873;21918739,Eukaryota,Vertebrata,5,2,3,6663,2705
SOX10,GJB1,Unknown,11734543,Eukaryota,Vertebrata,5,2,3,6663,2705
SOX10,GJC2,Unknown,20695017,Eukaryota,Vertebrata,5,2,3,6663,57165
SOX10,MBP,Unknown,11734543,Eukaryota,Vertebrata,5,2,3,6663,4155
SOX10,MIA,Activation,12783851;24608986,Eukaryota,Vertebrata,5,2,3,6663,8190
SOX10,MITF,Activation,16921166,Eukaryota,Eukaryota,2,2,0,6663,4286
SOX10,MITF,Repression,16494873,Eukaryota,Eukaryota,2,2,0,6663,4286
SOX10,MITF,Unknown,10938265;19026785,Eukaryota,Eukaryota,2,2,0,6663,4286
SOX10,MPZ,Unknown,21179557,Eukaryota,Vertebrata,5,2,3,6663,4359
SOX10,NES,Unknown,19845757,Eukaryota,Vertebrata,5,2,3,6663,10763
SOX10,PMP22,Unknown,11734543,Eukaryota,Vertebrata,5,2,3,6663,5376
SOX10,RET,Activation,20977903,Eukaryota,Eukaryota,2,2,0,6663,5979
SOX10,RET,Unknown,14523991,Eukaryota,Eukaryota,2,2,0,6663,5979
SOX11,SPAST,Activation,22574173,Opisthokonta,cellular organisms,1,3,2,6664,6683
SOX11,TUBB3,Unknown,21124928,Opisthokonta,Eukaryota,2,3,1,6664,10381
SOX17,CSNK1A1,Repression,24407731,Eukaryota,cellular organisms,1,2,1,64321,1452
SOX17,FN1,Repression,24407731,Eukaryota,Eumetazoa,4,2,2,64321,2335
SOX17,HNF4A,Activation,22068426,Eukaryota,Eumetazoa,4,2,2,64321,3172
SOX17,MACC1,Repression,24407731,Eukaryota,Vertebrata,5,2,3,64321,346389
SOX17,NFAT5,Repression,24407731,Eukaryota,Vertebrata,5,2,3,64321,10725
SOX17,SERBP1,Repression,24407731,Eukaryota,Vertebrata,5,2,3,64321,26135
SOX2,ABCC3,Activation,21531766,Eukaryota,cellular organisms,1,2,1,6657,8714
SOX2,ABCC6,Activation,21531766,Eukaryota,cellular organisms,1,2,1,6657,368
SOX2,ASXL1,Activation,22542624,Eukaryota,Eumetazoa,4,2,2,6657,171023
SOX2,BMP4,Repression,24477565,Eukaryota,Eumetazoa,4,2,2,6657,652
SOX2,CCND1,Unknown,18456656,Eukaryota,Eukaryota,2,2,0,6657,7436
SOX2,DKK1,Activation,22015605,Eukaryota,Vertebrata,5,2,3,6657,22943
SOX2,FGF4,Activation,10801796,Eukaryota,Eumetazoa,4,2,2,6657,3600
SOX2,ISL1,Repression,20739473,Eukaryota,Eukaryota,2,2,0,6657,4599
SOX2,ITGA6,Activation,22311737,Eukaryota,Eukaryota,2,2,0,6657,3655
SOX2,L1TD1,Unknown,22162396,Eukaryota,Mammalia,6,2,4,6657,4804
SOX2,LHX3,Activation,18407919,Eukaryota,Eukaryota,2,2,0,6657,8022
SOX2,MKI67,Repression,20739473,Eukaryota,Mammalia,6,2,4,6657,857
SOX2,MMP3,Activation,22184093,Eukaryota,Eukaryota,2,2,0,6657,4314
SOX2,NTRK3,Activation,22265740,Eukaryota,Eukaryota,2,2,0,6657,4916
SOX2,PAX6,Activation,20739473,Eukaryota,Opisthokonta,3,2,1,6657,5080
SOX2,PAX6,Repression,20739473,Eukaryota,Opisthokonta,3,2,1,6657,5080
SOX2,PGA5,Activation,17136346,Eukaryota,Eukaryota,2,2,0,6657,5222
SOX2,PLAC1,Repression,21304604,Eukaryota,Mammalia,6,2,4,6657,10761
SOX2,POU4F2,Repression,20739473,Eukaryota,Eumetazoa,4,2,2,6657,10631
SOX2,RHO,Repression,20739473,Eukaryota,Eumetazoa,4,2,2,6657,6010
SOX2,SEMA6A,Unknown,17671748,Eukaryota,Eumetazoa,4,2,2,6657,57556
SOX2,TUBB3,Repression,20739473,Eukaryota,Eukaryota,2,2,0,6657,10381
SOX2,VIM,Activation,20739473,Eukaryota,Eumetazoa,4,2,2,6657,7431
SOX4,AGO1,Unknown,19147588,Eukaryota,Eukaryota,2,2,0,6659,26523
SOX4,AXIN2,Unknown,22098624,Eukaryota,Eumetazoa,4,2,2,6659,8313
SOX4,DHX9,Unknown,19147588;22098624,Eukaryota,cellular organisms,1,2,1,6659,1660
SOX4,DICER1,Unknown,22098624,Eukaryota,cellular organisms,1,2,1,6659,23405
SOX4,HDAC8,Activation,23482931,Eukaryota,cellular organisms,1,2,1,6659,55869
SOX4,KMT2A,Unknown,20019190,Eukaryota,Eukaryota,2,2,0,6659,4297
SOX4,NCAM1,Activation,20049565,Eukaryota,Eumetazoa,4,2,2,6659,4684
SOX4,NKX3-1,Unknown,20019190,Eukaryota,Eumetazoa,4,2,2,6659,4824
SOX5,SPAG6,Unknown,20668334,Eukaryota,Eukaryota,2,2,0,6660,9576
SOX6,CCNA2,Repression,21084391,Eukaryota,Eukaryota,2,2,0,6678,890
SOX6,CCND1,Repression,21084391,Eukaryota,Eukaryota,2,2,0,6678,7436
SOX6,CDK4,Repression,21084391,Eukaryota,Eukaryota,2,2,0,6678,1019
SOX6,CDKN1A,Activation,21084391,Eukaryota,Mammalia,6,2,4,6678,1026
SOX6,CTNNB1,Repression,21084391,Eukaryota,Eukaryota,2,2,0,6678,1499
SOX6,TP53,Activation,21084391,Eukaryota,Vertebrata,5,2,3,6678,7157
SOX9,AMH,Activation,11097782,Eukaryota,Eumetazoa,4,2,2,4780,268
SOX9,AMH,Unknown,9774680,Eukaryota,Eumetazoa,4,2,2,4780,268
SOX9,AR,Activation,17234760,Eukaryota,Eumetazoa,4,2,2,4780,367
SOX9,BEST1,Activation,20530484,Eukaryota,Eumetazoa,4,2,2,4780,7439
SOX9,CDK4,Activation,20651055,Eukaryota,Eukaryota,2,2,0,4780,1019
SOX9,CDK4,Repression,20651055,Eukaryota,Eukaryota,2,2,0,4780,1019
SOX9,CDKN1A,Activation,19273910;20651055,Eukaryota,Mammalia,6,2,4,4780,1026
SOX9,CDKN1A,Repression,20651055,Eukaryota,Mammalia,6,2,4,4780,1026
SOX9,CEACAM1,Unknown,22209504,Eukaryota,Eumetazoa,4,2,2,4780,634
SOX9,COL11A2,Activation,12783851,Eukaryota,Eumetazoa,4,2,2,4780,1302
SOX9,COL2A1,Activation,18636947;20529846,Eukaryota,Eumetazoa,4,2,2,4780,1280
SOX9,COL2A1,Repression,12713737,Eukaryota,Eumetazoa,4,2,2,4780,1280
SOX9,COL2A1,Unknown,15623506;18759300;20039424,Eukaryota,Eumetazoa,4,2,2,4780,1280
SOX9,DCC,Activation,19745029,Eukaryota,Eumetazoa,4,2,2,4780,1630
SOX9,DCT,Unknown,17702866,Eukaryota,Vertebrata,5,2,3,4780,1638
SOX9,HES1,Activation,19322650,Eukaryota,Eumetazoa,4,2,2,4780,3280
SOX9,KLF4,Unknown,18977346,Eukaryota,Eukaryota,2,2,0,4780,9314
SOX9,MIA,Activation,12783851,Eukaryota,Vertebrata,5,2,3,4780,8190
SOX9,MITF,Unknown,17702866,Eukaryota,Eukaryota,2,2,0,4780,4286
SOX9,NES,Unknown,19845757,Eukaryota,Vertebrata,5,2,3,4780,10763
SOX9,NR5A1,Activation,11875113,Eukaryota,Eumetazoa,4,2,2,4780,84911
SOX9,NR5A1,Unknown,24591553,Eukaryota,Eumetazoa,4,2,2,4780,84911
SOX9,POU3F2,Repression,15896776,Eukaryota,Opisthokonta,3,2,1,4780,5454
SOX9,PRAME,Repression,19273910,Eukaryota,Vertebrata,5,2,3,4780,23532
SOX9,RXFP2,Activation,19416188,Eukaryota,Eukaryota,2,2,0,4780,122042
SOX9,SF1,Unknown,12837698,Eukaryota,Eukaryota,2,2,0,4780,6367
SOX9,SHH,Unknown,20569257,Eukaryota,Eumetazoa,4,2,2,4780,10527
SOX9,SOX10,Repression,15896776,Eukaryota,Eukaryota,2,2,0,4780,6663
SOX9,TYR,Unknown,17702866,Eukaryota,Eumetazoa,4,2,2,4780,7299
SP1,ABCA1,Activation,11264984;17887732,Opisthokonta,cellular organisms,1,3,2,6667,19
SP1,ABCA1,Unknown,10884428,Opisthokonta,cellular organisms,1,3,2,6667,19
SP1,ABCB1,Activation,10644769;7565762,Opisthokonta,cellular organisms,1,3,2,6667,5243
SP1,ABCB1,Unknown,10860921;8103518,Opisthokonta,cellular organisms,1,3,2,6667,5243
SP1,ABCB8,Activation,21046154,Opisthokonta,cellular organisms,1,3,2,6667,11194
SP1,ABCC1,Repression,23765166,Opisthokonta,cellular organisms,1,3,2,6667,4363
SP1,ABCC3,Activation,17272513,Opisthokonta,cellular organisms,1,3,2,6667,8714
SP1,ABCC3,Unknown,10772892,Opisthokonta,cellular organisms,1,3,2,6667,8714
SP1,ABCG2,Unknown,21465479,Opisthokonta,cellular organisms,1,3,2,6667,3918
SP1,ACAN,Unknown,12081893,Opisthokonta,Eumetazoa,4,3,1,6667,847
SP1,ACO1,Unknown,16886906,Opisthokonta,cellular organisms,1,3,2,6667,48
SP1,ACVRL1,Unknown,20587022,Opisthokonta,Eukaryota,2,3,1,6667,94
SP1,ADA,Unknown,8127716,Opisthokonta,cellular organisms,1,3,2,6667,100
SP1,ADAM10,Activation,21854868,Opisthokonta,Opisthokonta,3,3,0,6667,6122
SP1,ADAM17,Activation,22705645,Opisthokonta,Opisthokonta,3,3,0,6667,6868
SP1,ADAM17,Unknown,19772640,Opisthokonta,Opisthokonta,3,3,0,6667,6868
SP1,ADAM23,Activation,20851106,Opisthokonta,Opisthokonta,3,3,0,6667,8745
SP1,ADH6,Unknown,12004059,Opisthokonta,cellular organisms,1,3,2,6667,130
SP1,ADIPOQ,Activation,12378384,Opisthokonta,Eumetazoa,4,3,1,6667,9370
SP1,ADRA1A,Unknown,10520459,Opisthokonta,Eumetazoa,4,3,1,6667,148
SP1,ADRA2B,Activation,15037199,Opisthokonta,Eumetazoa,4,3,1,6667,151
SP1,ADRB3,Unknown,11316759,Opisthokonta,Eumetazoa,4,3,1,6667,6357
SP1,GRK2,Activation,12423667,Opisthokonta,Eukaryota,2,3,1,6667,156
SP1,AGT,Unknown,12032593,Opisthokonta,Eumetazoa,4,3,1,6667,183
SP1,AGTR1,Activation,22282354,Opisthokonta,Eumetazoa,4,3,1,6667,185
SP1,AGTR1,Repression,22282354,Opisthokonta,Eumetazoa,4,3,1,6667,185
SP1,AGTR1,Unknown,11072083;15507319,Opisthokonta,Eumetazoa,4,3,1,6667,185
SP1,AHR,Repression,16410262,Opisthokonta,Eumetazoa,4,3,1,6667,196
SP1,ALOX12,Activation,9164849,Opisthokonta,cellular organisms,1,3,2,6667,239
SP1,ALOX12,Unknown,14518567;16118214,Opisthokonta,cellular organisms,1,3,2,6667,239
SP1,ALOX15B,Unknown,15247906,Opisthokonta,cellular organisms,1,3,2,6667,247
SP1,ALOX5,Activation,19781662;9062372,Opisthokonta,cellular organisms,1,3,2,6667,240
SP1,ALOX5,Unknown,10436859;2251250,Opisthokonta,cellular organisms,1,3,2,6667,240
SP1,AMACR,Unknown,19148275,Opisthokonta,cellular organisms,1,3,2,6667,23600
SP1,APAF1,Unknown,15972851,Opisthokonta,Eukaryota,2,3,1,6667,317
SP1,APEX1,Repression,18208837,Opisthokonta,cellular organisms,1,3,2,6667,328
SP1,APEX1,Unknown,7534297,Opisthokonta,cellular organisms,1,3,2,6667,328
SP1,APLNR,Activation,17309882,Opisthokonta,Eumetazoa,4,3,1,6667,187
SP1,APOA1,Unknown,10829013,Opisthokonta,Vertebrata,5,3,2,6667,335
SP1,APOC3,Unknown,7640286,Opisthokonta,Mammalia,6,3,3,6667,345
SP1,APOE,Unknown,11229886,Opisthokonta,Vertebrata,5,3,2,6667,348
SP1,APP,Activation,15673661,Opisthokonta,Eumetazoa,4,3,1,6667,351
SP1,APP,Unknown,8015372,Opisthokonta,Eumetazoa,4,3,1,6667,351
SP1,AR,Activation,15661808;18430409,Opisthokonta,Eumetazoa,4,3,1,6667,367
SP1,AR,Unknown,10773882,Opisthokonta,Eumetazoa,4,3,1,6667,367
SP1,AREG,Unknown,14742435,Opisthokonta,Vertebrata,5,3,2,6667,374
SP1,ARF6,Activation,19642173,Opisthokonta,Eukaryota,2,3,1,6667,382
SP1,ASPN,Unknown,21528154,Opisthokonta,Eukaryota,2,3,1,6667,54829
SP1,ATF2,Unknown,2145272,Opisthokonta,Eukaryota,2,3,1,6667,1386
SP1,ATM,Unknown,11466608,Opisthokonta,Eukaryota,2,3,1,6667,472
SP1,ATP2A2,Activation,17597815,Opisthokonta,cellular organisms,1,3,2,6667,488
SP1,ATP2A2,Unknown,14613864,Opisthokonta,cellular organisms,1,3,2,6667,488
SP1,ATP2A3,Activation,22851172,Opisthokonta,cellular organisms,1,3,2,6667,489
SP1,ATP2C1,Activation,15955096,Opisthokonta,cellular organisms,1,3,2,6667,1374
SP1,B4GALT1,Activation,17557191,Opisthokonta,Eumetazoa,4,3,1,6667,2683
SP1,B4GALT5,Activation,15263012;16873896,Opisthokonta,Eumetazoa,4,3,1,6667,9334
SP1,BACE1,Activation,21712774;22275252,Opisthokonta,Eukaryota,2,3,1,6667,23621
SP1,BACE1,Unknown,15681800;15857888,Opisthokonta,Eukaryota,2,3,1,6667,23621
SP1,BACE2,Unknown,15857888,Opisthokonta,Eukaryota,2,3,1,6667,5649
SP1,BAG2,Unknown,22146591,Opisthokonta,Mammalia,6,3,3,6667,9532
SP1,BAX,Unknown,11278953,Opisthokonta,Vertebrata,5,3,2,6667,581
SP1,BCL2,Unknown,10542244,Opisthokonta,Vertebrata,5,3,2,6667,596
SP1,BDKRB1,Unknown,10842322,Opisthokonta,Eumetazoa,4,3,1,6667,4990
SP1,BIRC5,Unknown,17124180;22334592,Opisthokonta,Opisthokonta,3,3,0,6667,332
SP1,BLMH,Activation,21190945,Opisthokonta,Opisthokonta,3,3,0,6667,2244
SP1,BRCA1,Unknown,19466541,Opisthokonta,Eukaryota,2,3,1,6667,672
SP1,BRD7,Activation,19111069,Opisthokonta,Eukaryota,2,3,1,6667,29117
SP1,BRD7,Unknown,16792505,Opisthokonta,Eukaryota,2,3,1,6667,29117
SP1,BSG,Activation,11814679;20384626;20629990,Opisthokonta,Eumetazoa,4,3,1,6667,682
SP1,BTK,Unknown,10362515,Opisthokonta,Eukaryota,2,3,1,6667,695
SP1,C1QBP,Unknown,11278463,Opisthokonta,Opisthokonta,3,3,0,6667,708
SP1,C4A,Unknown,9574539,Opisthokonta,cellular organisms,1,3,2,6667,7391
SP1,C4B,Unknown,9574539,Opisthokonta,cellular organisms,1,3,2,6667,8829
SP1,CA9,Activation,16270297,Opisthokonta,Eukaryota,2,3,1,6667,768
SP1,CA9,Unknown,12615703,Opisthokonta,Eukaryota,2,3,1,6667,768
SP1,CASP3,Unknown,11773055,Opisthokonta,Eumetazoa,4,3,1,6667,836
SP1,CAT,Unknown,11479230,Opisthokonta,Opisthokonta,3,3,0,6667,10002
SP1,CAV1,Unknown,10684646,Opisthokonta,Eumetazoa,4,3,1,6667,4008
SP1,CBFB,Unknown,9064279,Opisthokonta,Eumetazoa,4,3,1,6667,865
SP1,CBS,Unknown,11415440;14670973;20392694,Opisthokonta,cellular organisms,1,3,2,6667,875
SP1,CCK,Unknown,8561897,Opisthokonta,Vertebrata,5,3,2,6667,57007
SP1,CCL2,Activation,10644332,Opisthokonta,Vertebrata,5,3,2,6667,6347
SP1,CCL2,Unknown,12488502,Opisthokonta,Vertebrata,5,3,2,6667,6347
SP1,CCL5,Unknown,11259372,Opisthokonta,Vertebrata,5,3,2,6667,6352
SP1,CCNA2,Repression,18368381,Opisthokonta,Eukaryota,2,3,1,6667,890
SP1,CCND1,Activation,19755513,Opisthokonta,Eukaryota,2,3,1,6667,7436
SP1,CCND1,Unknown,10908361;11024050;22334592;22415074,Opisthokonta,Eukaryota,2,3,1,6667,7436
SP1,CCND2,Activation,9339900,Opisthokonta,Eukaryota,2,3,1,6667,894
SP1,CCND2,Unknown,11160217,Opisthokonta,Eukaryota,2,3,1,6667,894
SP1,PROM1,Unknown,22945648,Opisthokonta,Eumetazoa,4,3,1,6667,8842
SP1,CD14,Activation,17203216,Opisthokonta,Mammalia,6,3,3,6667,3304
SP1,CD14,Unknown,11698458,Opisthokonta,Mammalia,6,3,3,6667,3304
SP1,CD151,Activation,20149781,Opisthokonta,Eumetazoa,4,3,1,6667,977
SP1,CD163,Unknown,10725797,Opisthokonta,Eumetazoa,4,3,1,6667,9332
SP1,CD1D,Activation,22419072,Opisthokonta,Vertebrata,5,3,2,6667,912
SP1,CD28,Unknown,10510368,Opisthokonta,Vertebrata,5,3,2,6667,940
SP1,CD2AP,Activation,21604172,Opisthokonta,Eukaryota,2,3,1,6667,23607
SP1,CD44,Activation,12972613,Opisthokonta,Mammalia,6,3,3,6667,960
SP1,CD83,Unknown,12182451,Opisthokonta,Mammalia,6,3,3,6667,970
SP1,ADGRE5,Activation,18329191,Opisthokonta,Eukaryota,2,3,1,6667,976
SP1,CD99,Activation,17473187,Opisthokonta,Primates,7,3,4,6667,4267
SP1,CDC42BPG,Unknown,15194684,Opisthokonta,Eukaryota,2,3,1,6667,55561
SP1,CDH2,Unknown,15541732,Opisthokonta,Eumetazoa,4,3,1,6667,1000
SP1,CDH3,Unknown,19882246,Opisthokonta,Eumetazoa,4,3,1,6667,1001
SP1,CDK4,Activation,19017637,Opisthokonta,Eukaryota,2,3,1,6667,1019
SP1,CDK6,Repression,11297539,Opisthokonta,Eukaryota,2,3,1,6667,1021
SP1,CDKN1A,Activation,10878024;12434298;12665570;14527674;15033443;15041706;15961274;17026958,Opisthokonta,Mammalia,6,3,3,6667,1026
SP1,CDKN1A,Repression,12773551;18210215,Opisthokonta,Mammalia,6,3,3,6667,1026
SP1,CDKN1A,Unknown,10506225;10649433;14529564;17885207;18270969;21325288;21858218,Opisthokonta,Mammalia,6,3,3,6667,1026
SP1,CDKN1B,Activation,12907235;15064717;16518840,Opisthokonta,Mammalia,6,3,3,6667,9133
SP1,CDKN1B,Unknown,10542271;15951157;22415074,Opisthokonta,Mammalia,6,3,3,6667,9133
SP1,CDKN2A,Activation,21830402,Opisthokonta,Eukaryota,2,3,1,6667,1029
SP1,CDKN2A,Unknown,10649433;17370299,Opisthokonta,Eukaryota,2,3,1,6667,1029
SP1,CDKN2B,Unknown,10649433;7592908,Opisthokonta,Eukaryota,2,3,1,6667,5725
SP1,CENPH,Activation,22682030,Opisthokonta,Vertebrata,5,3,2,6667,64946
SP1,CENPW,Unknown,20180024,Opisthokonta,Vertebrata,5,3,2,6667,387103
SP1,CERS2,Activation,22169644,Opisthokonta,Eukaryota,2,3,1,6667,29956
SP1,CES1,Unknown,11409902,Opisthokonta,cellular organisms,1,3,2,6667,1066
SP1,CETP,Repression,10669650,Opisthokonta,Eukaryota,2,3,1,6667,1071
SP1,CETP,Unknown,12730302,Opisthokonta,Eukaryota,2,3,1,6667,1071
SP1,CFTR,Unknown,16877677,Opisthokonta,cellular organisms,1,3,2,6667,1080
SP1,CHGA,Unknown,1819225,Opisthokonta,Mammalia,6,3,3,6667,1113
SP1,CHI3L1,Unknown,12933821,Opisthokonta,cellular organisms,1,3,2,6667,1116
SP1,CHRNB4,Unknown,10771000,Opisthokonta,Eumetazoa,4,3,1,6667,6036
SP1,CHST4,Activation,22446378,Opisthokonta,Vertebrata,5,3,2,6667,10164
SP1,CIC,Unknown,18706393,Opisthokonta,Eukaryota,2,3,1,6667,23152
SP1,CLDN3,Activation,17986852,Opisthokonta,Vertebrata,5,3,2,6667,1365
SP1,COL11A2,Activation,16734381,Opisthokonta,Eumetazoa,4,3,1,6667,1302
SP1,COL18A1,Unknown,11093745,Opisthokonta,Mammalia,6,3,3,6667,80781
SP1,COL1A1,Unknown,10082137;10091149;10775443;12138160;16564026;7504695;7590335,Opisthokonta,Vertebrata,5,3,2,6667,1277
SP1,COL2A1,Activation,12888570;18065760,Opisthokonta,Eumetazoa,4,3,1,6667,1280
SP1,COL2A1,Repression,12888570,Opisthokonta,Eumetazoa,4,3,1,6667,1280
SP1,COL7A1,Unknown,10980546;9092567,Opisthokonta,Eumetazoa,4,3,1,6667,1294
SP1,COMP,Unknown,11223338,Opisthokonta,Eukaryota,2,3,1,6667,1311
SP1,CREB1,Unknown,17937658,Opisthokonta,Eumetazoa,4,3,1,6667,1385
SP1,CREM,Activation,21757709,Opisthokonta,Eumetazoa,4,3,1,6667,2077
SP1,CRMP1,Unknown,18524846,Opisthokonta,cellular organisms,1,3,2,6667,1198
SP1,CSNK2A1,Unknown,19027835,Opisthokonta,Eukaryota,2,3,1,6667,1457
SP1,CTGF,Activation,12888575,Opisthokonta,Vertebrata,5,3,2,6667,1490
SP1,CTSB,Unknown,10701774,Opisthokonta,Eukaryota,2,3,1,6667,1508
SP1,CTSL,Activation,11742542,Opisthokonta,Eukaryota,2,3,1,6667,1514
SP1,CXADR,Unknown,22190856,Opisthokonta,Vertebrata,5,3,2,6667,1525
SP1,CXCL1,Unknown,11112786;7479086,Opisthokonta,Vertebrata,5,3,2,6667,2919
SP1,CXCL14,Activation,22382027,Opisthokonta,Mammalia,6,3,3,6667,79444
SP1,CXCL5,Activation,11559712,Opisthokonta,Vertebrata,5,3,2,6667,6374
SP1,CYP17A1,Unknown,11379008;11463853,Opisthokonta,cellular organisms,1,3,2,6667,1586
SP1,CYP19A1,Unknown,15072557,Opisthokonta,cellular organisms,1,3,2,6667,7031
SP1,CYP1B1,Activation,12801909,Opisthokonta,cellular organisms,1,3,2,6667,1545
SP1,CYP27A1,Activation,11867220,Opisthokonta,cellular organisms,1,3,2,6667,1593
SP1,CYP2F1,Unknown,15860659,Opisthokonta,cellular organisms,1,3,2,6667,1572
SP1,CYP3A4,Unknown,15100175,Opisthokonta,cellular organisms,1,3,2,6667,1576
SP1,CYP3A5,Unknown,11485307,Opisthokonta,cellular organisms,1,3,2,6667,1577
SP1,CYP3A7,Unknown,11495920,Opisthokonta,cellular organisms,1,3,2,6667,1551
SP1,CYP7A1,Unknown,9875228,Opisthokonta,cellular organisms,1,3,2,6667,1581
SP1,CYP7B1,Unknown,11470525,Opisthokonta,cellular organisms,1,3,2,6667,9420
SP1,DBF4,Activation,12420215,Opisthokonta,Opisthokonta,3,3,0,6667,3560
SP1,DCK,Unknown,20544528,Opisthokonta,cellular organisms,1,3,2,6667,1633
SP1,DDB1,Unknown,12527763,Opisthokonta,Eukaryota,2,3,1,6667,1642
SP1,DDB2,Unknown,12527763,Opisthokonta,Eukaryota,2,3,1,6667,1643
SP1,DHCR24,Activation,22431021,Opisthokonta,cellular organisms,1,3,2,6667,1718
SP1,DMRT1,Unknown,11870074,Opisthokonta,Eumetazoa,4,3,1,6667,1761
SP1,DNASE2,Activation,12694199,Opisthokonta,Eumetazoa,4,3,1,6667,1777
SP1,DNMT1,Activation,19211935;20570896,Opisthokonta,cellular organisms,1,3,2,6667,1786
SP1,DNMT1,Repression,20570896,Opisthokonta,cellular organisms,1,3,2,6667,1786
SP1,DNMT1,Unknown,19201992,Opisthokonta,cellular organisms,1,3,2,6667,1786
SP1,DNMT3A,Activation,15362956,Opisthokonta,Eukaryota,2,3,1,6667,1788
SP1,DNMT3B,Activation,15362956,Opisthokonta,Eukaryota,2,3,1,6667,1789
SP1,DPYSL2,Unknown,15207709,Opisthokonta,cellular organisms,1,3,2,6667,1808
SP1,DRG2,Unknown,21296692,Opisthokonta,cellular organisms,1,3,2,6667,1819
SP1,E2F1,Unknown,10446910,Opisthokonta,Eukaryota,2,3,1,6667,1869
SP1,EAPP,Activation,18588995,Opisthokonta,Mammalia,6,3,3,6667,55837
SP1,EDNRB,Activation,16921166,Opisthokonta,Eumetazoa,4,3,1,6667,1910
SP1,EDNRB,Unknown,16623715,Opisthokonta,Eumetazoa,4,3,1,6667,1910
SP1,EGF,Unknown,2833511,Opisthokonta,Eukaryota,2,3,1,6667,1950
SP1,EGFR,Repression,18202149,Opisthokonta,Eukaryota,2,3,1,6667,1956
SP1,EGFR,Unknown,10830317;18575762;19538880;21464950,Opisthokonta,Eukaryota,2,3,1,6667,1956
SP1,EGR1,Activation,8349585,Opisthokonta,Opisthokonta,3,3,0,6667,3620
SP1,EGR1,Unknown,10826704,Opisthokonta,Opisthokonta,3,3,0,6667,3620
SP1,ELF4,Activation,15907486,Opisthokonta,Eumetazoa,4,3,1,6667,10253
SP1,ELMO3,Activation,20127720,Opisthokonta,Eukaryota,2,3,1,6667,79767
SP1,ENG,Activation,21146604,Opisthokonta,Vertebrata,5,3,2,6667,5724
SP1,EPO,Activation,14741200,Opisthokonta,Eumetazoa,4,3,1,6667,51513
SP1,EPOR,Repression,8521844,Opisthokonta,Mammalia,6,3,3,6667,2057
SP1,EPOR,Unknown,23577103;7659529,Opisthokonta,Mammalia,6,3,3,6667,2057
SP1,ERBB2,Activation,12802284;22553354,Opisthokonta,Eukaryota,2,3,1,6667,2064
SP1,ERVW-1,Activation,15888734,Opisthokonta,Mammalia,6,3,3,6667,30816
SP1,ESR1,Unknown,12237165;21235772,Opisthokonta,Eumetazoa,4,3,1,6667,2099
SP1,EZR,Activation,19164283,Opisthokonta,Eukaryota,2,3,1,6667,7430
SP1,F10,Unknown,8567696,Opisthokonta,Vertebrata,5,3,2,6667,2159
SP1,F2R,Unknown,9494121,Opisthokonta,Eumetazoa,4,3,1,6667,2149
SP1,F3,Unknown,10707957;8576248,Opisthokonta,Mammalia,6,3,3,6667,2152
SP1,F7,Unknown,9716591,Opisthokonta,Eumetazoa,4,3,1,6667,5624
SP1,FABP6,Unknown,11684682,Opisthokonta,Eumetazoa,4,3,1,6667,2172
SP1,FAS,Activation,22084312,Opisthokonta,cellular organisms,1,3,2,6667,355
SP1,FAS,Unknown,10022897;10871852;9261184;9300785,Opisthokonta,cellular organisms,1,3,2,6667,355
SP1,FASLG,Activation,12655294,Opisthokonta,Vertebrata,5,3,2,6667,356
SP1,FASLG,Unknown,14563113;15004200,Opisthokonta,Vertebrata,5,3,2,6667,356
SP1,FBLN1,Unknown,11829738,Opisthokonta,Eukaryota,2,3,1,6667,2192
SP1,FBN1,Unknown,23860323,Opisthokonta,Eukaryota,2,3,1,6667,2200
SP1,FBP1,Unknown,11023824,Opisthokonta,cellular organisms,1,3,2,6667,2203
SP1,FES,Unknown,8657143,Opisthokonta,Eukaryota,2,3,1,6667,2242
SP1,FGFBP1,Unknown,10871606,Opisthokonta,Mammalia,6,3,3,6667,9982
SP1,FGFR1,Unknown,23569208,Opisthokonta,Eukaryota,2,3,1,6667,2260
SP1,FGFR3,Unknown,22334592,Opisthokonta,Eukaryota,2,3,1,6667,2261
